"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-09-12","4.70",",,W",,,"81","H,,S","93",",,W","74",",,W","  280",",,W","  270",",,W","19.9",",,W","28.0",",,W",,,,,"    1",",,W",,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-09-13","4.03",",,W",,,"81","H,,S","92",",,W","74",",,W","  280",",,W","  280",",,W","21.9",",,W","25.9",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-09-14","4.47",",,W",,,"80","H,,S","93",",,W","74",",,W","   40",",,W","   50",",,W","21.0",",,W","25.9",",,W","    1",",,W",,,"    1",",,W",,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-09-15","3.80",",,W",,,"79","H,,S","91",",,W","74",",,W","  150",",,W","  140",",,W","19.9",",,W","27.1",",,W","    1",",,W",,,"    1",",,W",,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-09-16","5.37",",,W",,,"79","H,,S","91",",,W","74",",,W","   90",",,W","   60",",,W","17.0",",,W","21.9",",,W","    1",",,W",,,"    1",",,W",,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-09-17","5.37",",,W",,,"78","H,,S","88",",,W","73",",,W","   10",",,W","   10",",,W","25.9",",,W","32.0",",,W","    1",",,W",,,"    1",",,W",,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-09-18","4.70",",,W",,,"79","H,,S","89",",,W","73",",,W","  120",",,W","  140",",,W","14.1",",,W","16.1",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-09-19","4.25",",,W",,,"80","H,,S","92",",,W","74",",,W","   60",",,W","   60",",,W","25.9",",,W","35.1",",,W","    1",",,W","    1",",,W","    1",",,W",,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-09-20","3.80",",,W",,,"79","H,,S","93",",,W","74",",,W","   50",",,W","   50",",,W","29.1",",,W","42.9",",,W","    1",",,W","    1",",,W","    1",",,W",,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-09-21","7.61",",,W",,,"80","H,,S","88",",,W","76",",,W","   20",",,W","   20",",,W","21.0",",,W","25.9",",,W",,,,,"    1",",,W",,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-09-22","6.93",",,W",,,"82","H,,S","93",",,W","76",",,W","  350",",,W","   30",",,W","13.0",",,W","17.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-09-23","7.61",",,W",,,"81","H,,S","94",",,W","74",",,W","   20",",,W","   20",",,W","23.0",",,W","29.1",",,W","    1",",,W",,,"    1",",,W","    1",",,W"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-09-24","8.50",",,W",,,"81","H,,S","90",",,W","74",",,W","   50",",,W","   50",",,W","18.1",",,W","21.9",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-09-25","7.83",",,W",,,"81","H,,S","92",",,W","74",",,W","   50",",,W","   60",",,W","17.0",",,W","21.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-09-26","5.82",",,W",,,"82","H,,S","94",",,W","76",",,W","  100",",,W","  100",",,W","15.0",",,W","19.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-09-27","5.82",",,W",,,"79","H,,S","84",",,W","76",",,W","   40",",,W","   70",",,W","15.0",",,W","21.9",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-09-28","24.83",",,W",,,"74","H,,S","77",",,W","70",",,W","   10",",,W","   10",",,W","48.1",",,W","61.1",",,W","    1",",,W",,,"    1",",,W",,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-09-29","26.17",",,W",,,"71","H,,S","74",",,W","64",",,W","  350",",,W","  360",",,W","53.0",",,W","74.0",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-09-30","8.95",",,W",,,"69","H,,S","80",",,W","63",",,W","  300",",,W","  290",",,W","21.9",",,W","29.1",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-10-01","5.59",",,W",,,"74","H,,S","86",",,W","65",",,W","  340",",,W","  310",",,W","13.0",",,W","17.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-10-02","6.71",",,W",,,"76","H,,S","87",",,W","65",",,W","  300",",,W","  330",",,W","16.1",",,W","21.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-10-03","9.40",",,W",,,"74","H,,S","85",",,W","66",",,W","   30",",,W","   30",",,W","18.1",",,W","23.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-10-04","10.07",",,W",,,"71","H,,S","82",",,W","63",",,W","   20",",,W","   20",",,W","18.1",",,W","23.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-10-05","5.82",",,W",,,"72","H,,S","85",",,W","63",",,W","  100",",,W","   70",",,W","12.1",",,W","14.1",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-10-06","3.58",",,W",,,"74","H,,S","86",",,W","64",",,W","   80",",,W","  330",",,W","10.1",",,W","13.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-10-07","4.25",",,W",,,"74","H,,S","85",",,W","64",",,W","   50",",,W","   40",",,W","14.1",",,W","17.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-10-08","6.93",",,W",,,"75","H,,S","86",",,W","65",",,W","   40",",,W","   40",",,W","15.0",",,W","21.9",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-10-09","8.50",",,W",,,"75","H,,S","88",",,W","66",",,W","   50",",,W","   50",",,W","17.0",",,W","21.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-10-10","8.72",",,W",,,"78","H,,S","89",",,W","72",",,W","   50",",,W","   70",",,W","19.9",",,W","21.9",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-10-11","6.71",",,W",,,"79","H,,S","90",",,W","72",",,W","   50",",,W","   40",",,W","15.0",",,W","18.1",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-10-12","4.03",",,W",,,"79","H,,S","87",",,W","74",",,W","   10",",,W","  130",",,W","14.1",",,W","18.1",",,W",,,,,"    1",",,W",,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-10-13","4.92",",,W",,,"77","H,,S","85",",,W","72",",,W","  210",",,W","  200",",,W","10.1",",,W","14.1",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-10-14","7.83",",,W",,,"79","H,,S","90",",,W","72",",,W","   60",",,W","   40",",,W","15.0",",,W","19.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-10-15","9.62",",,W",,,"78","H,,S","87",",,W","72",",,W","   40",",,W","   50",",,W","18.1",",,W","23.9",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-10-16","5.82",",,W",,,"78","H,,S","89",",,W","68",",,W","  100",",,W","   90",",,W","13.0",",,W","18.1",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-10-17","5.37",",,W",,,"76","H,,S","88",",,W","70",",,W","  230",",,W","  230",",,W","16.1",",,W","19.9",",,W","    1",",,W",,,"    1",",,W",,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-10-18","8.05",",,W",,,"76","H,,S","84",",,W","65",",,W","  340",",,W","  340",",,W","18.1",",,W","23.9",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-10-19","11.63",",,W",,,"63","H,,S","70",",,W","53",",,W","  330",",,W","  340",",,W","19.9",",,W","25.1",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-10-20","8.95",",,W",,,"62","H,,S","74",",,W","54",",,W","   30",",,W","   10",",,W","14.1",",,W","19.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-10-21","9.40",",,W",,,"67","H,,S","78",",,W","58",",,W","   40",",,W","  320",",,W","15.0",",,W","21.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-10-22","9.84",",,W",,,"69","H,,S","84",",,W","59",",,W","   30",",,W","   50",",,W","19.9",",,W","25.1",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-10-23","7.38",",,W",,,"71","H,,S","85",",,W","62",",,W","   60",",,W","   60",",,W","16.1",",,W","19.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-10-24","7.38",",,W",,,"74","H,,S","86",",,W","66",",,W","   50",",,W","   20",",,W","16.1",",,W","19.9",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-10-25","4.03",",,W",,,"74","H,,S","86",",,W","64",",,W","  310",",,W","  320",",,W","12.1",",,W","14.1",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-10-26","4.92",",,W",,,"74","H,,S","87",",,W","63",",,W","  250",",,W","  250",",,W","14.1",",,W","19.0",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-10-27","3.80",",,W",,,"77","H,,S","88",",,W","67",",,W","   90",",,W","   90",",,W","14.1",",,W","17.0",",,W","    1",",,W",,,"    1",",,W",,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-10-28","5.82",",,W",,,"76","H,,S","86",",,W","70",",,W","   80",",,W","   80",",,W","18.1",",,W","21.9",",,W","    1",",,W",,,"    1",",,W",,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-10-29","8.28",",,W",,,"76","H,,S","88",",,W","70",",,W","   40",",,W","   40",",,W","17.0",",,W","19.9",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-10-30","6.93",",,W",,,"76","H,,S","88",",,W","69",",,W","   50",",,W","  110",",,W","16.1",",,W","21.0",",,W","    1",",,W","    1",",,W",,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-10-31","3.58",",,W",,,"78","H,,S","90",",,W","70",",,W","   80",",,W","   70",",,W","13.0",",,W","15.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-11-01","4.25",",,W",,,"79","H,,S","90",",,W","72",",,W","   70",",,W","   80",",,W","14.1",",,W","21.9",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-11-02","6.49",",,W",,,"79","H,,S","90",",,W","73",",,W","   60",",,W","   50",",,W","15.0",",,W","18.1",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-11-03","9.84",",,W",,,"78","H,,S","86",",,W","70",",,W","   20",",,W","   20",",,W","18.1",",,W","23.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-11-04","10.51",",,W",,,"75","H,,S","86",",,W","68",",,W","   50",",,W","   50",",,W","21.0",",,W","28.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-11-05","7.38",",,W",,,"76","H,,S","86",",,W","69",",,W","  100",",,W","  100",",,W","18.1",",,W","23.0",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-11-06","8.50",",,W",,,"78","H,,S","88",",,W","71",",,W","   60",",,W","   60",",,W","19.9",",,W","23.9",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-11-07","11.63",",,W",,,"76","H,,S","86",",,W","69",",,W","   40",",,W","   50",",,W","25.1",",,W","32.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-11-08","11.86",",,W",,,"74","H,,S","85",",,W","70",",,W","   30",",,W","   20",",,W","31.1",",,W","42.1",",,W","    1",",,W",,,,,"    1",",,W"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-11-09","16.33",",,W",,,"71","H,,S","73",",,W","69",",,W","  360",",,W","   20",",,W","25.9",",,W","36.9",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-11-10","24.83",",,W",,,"72","H,,S","74",",,W","69",",,W","   30",",,W","   40",",,W","47.0",",,W","63.1",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-11-11","9.84",",,W",,,"74","H,,S","84",",,W","69",",,W","  200",",,W","  180",",,W","19.9",",,W","25.1",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-11-12","5.37",",,W",,,"73","H,,S","83",",,W","65",",,W","  260",",,W","  250",",,W","13.0",",,W","17.0",",,W","    1",",,W","    1",",,W",,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-11-13","7.83",",,W",,,"70","H,,S","80",",,W","64",",,W","   30",",,W","   20",",,W","17.0",",,W","21.9",",,W",,,,,"    1",",,W",,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-11-14","6.93",",,W",,,"70","H,,S","84",",,W","62",",,W","   70",",,W","   40",",,W","14.1",",,W","17.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-11-15","3.58",",,W",,,"74","H,,S","82",",,W","67",",,W","  190",",,W","  200",",,W","12.1",",,W","14.1",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-11-16","7.83",",,W",,,"74","H,,S","81",",,W","63",",,W","  300",",,W","  280",",,W","14.1",",,W","18.1",",,W","    1",",,W","    1",",,W",,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-11-17","10.29",",,W",,,"62","H,,S","67",",,W","53",",,W","  340",",,W","  360",",,W","18.1",",,W","21.9",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-11-18","9.40",",,W",,,"58","H,,S","69",",,W","51",",,W","  360",",,W","  350",",,W","16.1",",,W","21.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-11-19","9.62",",,W",,,"61","H,,S","76",",,W","53",",,W","  360",",,W","   20",",,W","18.1",",,W","23.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-11-20","12.08",",,W",,,"59","H,,S","61",",,W","55",",,W","  360",",,W","   10",",,W","17.0",",,W","23.0",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-11-21","12.08",",,W",,,"65","H,,S","78",",,W","58",",,W","   50",",,W","   40",",,W","21.0",",,W","27.1",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-11-22","11.41",",,W",,,"69","H,,S","76",",,W","66",",,W","   10",",,W","   20",",,W","18.1",",,W","23.0",",,W","    1",",,W","    1",",,W",,,"    1",",,W"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-11-23","9.17",",,W",,,"69","H,,S","77",",,W","65",",,W","   20",",,W","  350",",,W","14.1",",,W","19.0",",,W","    1",",,W","    1",",,W",,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-11-24","5.37",",,W",,,"72","H,,S","84",",,W","66",",,W","  350",",,W","   80",",,W","10.1",",,W","14.1",",,W","    1",",,W","    1",",,W",,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-11-25","5.37",",,W",,,"75","H,,S","85",",,W","66",",,W","  190",",,W","  220",",,W","15.0",",,W","21.9",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-11-26","5.82",",,W",,,"75","H,,S","82",",,W","69",",,W","   50",",,W","   40",",,W","12.1",",,W","14.1",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-11-27","10.51",",,W",,,"76","H,,S","86",",,W","71",",,W","  220",",,W","  250",",,W","21.0",",,W","25.1",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-11-28","3.80",",,W",,,"72","H,,S","78",",,W","60",",,W","  360",",,W","  340",",,W","12.1",",,W","15.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-11-29","4.92",",,W",,,"68","H,,S","82",",,W","56",",,W","  120",",,W","  110",",,W","14.1",",,W","18.1",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-11-30","6.26",",,W",,,"72","H,,S","84",",,W","63",",,W","  330",",,W","  330",",,W","21.0",",,W","25.1",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-12-01","12.53",",,W",,,"69","H,,S","78",",,W","62",",,W","   40",",,W","   50",",,W","23.0",",,W","28.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-12-02","9.62",",,W",,,"70","H,,S","81",",,W","62",",,W","   70",",,W","  110",",,W","21.0",",,W","27.1",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-12-03","5.59",",,W",,,"71","H,,S","83",",,W","62",",,W","  100",",,W","  100",",,W","14.1",",,W","16.1",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-12-04","4.03",",,W",,,"69","H,,S","80",",,W","59",",,W","  330",",,W","  330",",,W","12.1",",,W","14.1",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-12-05","5.37",",,W",,,"71","H,,S","79",",,W","63",",,W","   60",",,W","   60",",,W","12.1",",,W","13.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-12-06","2.91",",,W",,,"71","H,,S","83",",,W","62",",,W","   50",",,W","   50",",,W","12.1",",,W","13.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-12-07","4.92",",,W",,,"71","H,,S","82",",,W","62",",,W","   60",",,W","  280",",,W","12.1",",,W","25.1",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-12-08","4.03",",,W",,,"72","H,,S","84",",,W","64",",,W","  360",",,W","   10",",,W","8.9",",,W","12.1",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-12-09","4.47",",,W",,,"71","H,,S","82",",,W","63",",,W","  320",",,W","  330",",,W","10.1",",,W","18.1",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-12-10","6.71",",,W",,,"69","H,,S","81",",,W","62",",,W","   30",",,W","   40",",,W","15.0",",,W","18.1",",,W","    1",",,W","    1",",,W",,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-12-11","8.05",",,W",,,"67","H,,S","75",",,W","62",",,W","   10",",,W","  350",",,W","13.0",",,W","16.1",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-12-12","6.26",",,W",,,"65","H,,S","74",",,W","61",",,W","   10",",,W","  360",",,W","13.0",",,W","16.1",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-12-13","9.84",",,W",,,"65","H,,S","77",",,W","60",",,W","   40",",,W","   60",",,W","18.1",",,W","21.9",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-12-14","8.95",",,W",,,"70","H,,S","80",",,W","65",",,W","  120",",,W","  150",",,W","15.0",",,W","23.0",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-12-15","9.84",",,W",,,"70","H,,S","74",",,W","65",",,W","  240",",,W","  230",",,W","23.0",",,W","33.1",",,W","    1",",,W",,,"    1",",,W",,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-12-16","7.16",",,W",,,"63","H,,S","69",",,W","53",",,W","  350",",,W","  350",",,W","16.1",",,W","21.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-12-17","5.59",",,W",,,"60","H,,S","72",",,W","51",",,W","   50",",,W","   10",",,W","10.1",",,W","13.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-12-18","8.05",",,W",,,"62","H,,S","68",",,W","48",",,W","  340",",,W","  360",",,W","17.0",",,W","21.9",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-12-19","7.61",",,W",,,"57","H,,S","75",",,W","46",",,W","   30",",,W","   40",",,W","16.1",",,W","21.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-12-20","5.59",",,W",,,"62","H,,S","69",",,W","55",",,W","  180",",,W","  170",",,W","14.1",",,W","17.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-12-21","8.28",",,W",,,"62","H,,S","66",",,W","59",",,W","  340",",,W","  340",",,W","18.1",",,W","23.0",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-12-22","4.47",",,W",,,"61","H,,S","68",",,W","57",",,W","  330",",,W","  330",",,W","14.1",",,W","15.0",",,W","    1",",,W","    1",",,W",,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-12-23","11.86",",,W",,,"66","H,,S","73",",,W","41",",,W","  320",",,W","  320",",,W","23.0",",,W","29.1",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-12-24","10.29",",,W",,,"40","H,,S","46",",,W","31",",,W","  330",",,W","  330",",,W","21.0",",,W","25.1",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-12-25","8.72",",,W",,,"38","H,,S","46",",,W","30",",,W","  320",",,W","  320",",,W","17.0",",,W","21.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-12-26","7.16",",,W",,,"45","H,,S","56",",,W","37",",,W","  320",",,W","  320",",,W","13.0",",,W","15.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-12-27","8.28",",,W",,,"51","H,,S","66",",,W","40",",,W","  330",",,W","  290",",,W","14.1",",,W","21.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2022-12-28","6.71",",,W",,,"56","H,,S","75",",,W","44",",,W","   80",",,W","   80",",,W","12.1",",,W","15.0",",,W",,,,,,,,
